replicate,positive_headroom_ratio,oracle_capture_at_budget,oracle_primary_reduction_ratio,oracle_absrel_relative_degradation,uniform_primary_reduction_ratio,rgb_gradient_capture_at_budget,base_gradient_capture_at_budget,combined_gradient_capture_at_budget
154,0.10832795051400038,0.9472777207496467,0.10261665405638279,-0.08190283895126944,0.0950583494900064,0.5134434326922404,0.7055319468357069,0.7563497358272115
155,0.10488535554723041,0.9246091814806717,0.09697796274183394,-0.10852387986244344,0.08613414591095386,0.5846970057051032,0.7553933171045926,0.7163088077797651
156,0.12411541849741554,0.9389816420743923,0.11654209946745366,-0.1202592790939167,0.11170799431879543,0.6108306577671507,0.6855404800169389,0.8023987658938361
157,0.12153983326422534,0.9643402722490578,0.11720575589912814,-0.09520960693139,0.1058782178569352,0.5862670060445367,0.6799492434341268,0.7863725304538013
158,0.10056799721519429,0.9304893444607228,0.09357744980249393,-0.09246591290101033,0.08248054765088415,0.6743138109098287,0.7355741105011246,0.7842552116194271
159,0.07694073985931166,0.9453596688487391,0.07273667235437585,-0.07229447916640518,0.06063797250836792,0.6774328377823027,0.829624053146234,0.7681557408700349
160,0.08979322117339147,0.889953004199167,0.07991174693998,-0.08790843819024713,0.07572780515130598,0.44542405717674033,0.6201658208810124,0.5877900469276806
161,0.09059531324629326,0.8799550268679455,0.07971980130175191,-0.08772116934279303,0.07951824976192799,0.48184321812338626,0.669533405653537,0.6315098557674659
162,0.10620668317047814,0.9577245399688387,0.10171674678106238,-0.08360353293378547,0.08132828164240963,0.5462613626620081,0.7050323786549494,0.7119031843934207
163,0.09562095284378307,0.9122561558267316,0.08723080285775871,-0.08344590348791533,0.07831659471329813,0.4794364909056908,0.7241810253279907,0.6412089747862423
164,0.10731250566290407,0.9463025860222413,0.10155010162133253,-0.09046190322173704,0.08849248620409333,0.6052709654461175,0.7596181186786373,0.7613466167286631
165,0.0957773237963512,0.9296165348522809,0.0890361838649889,-0.07990211021108137,0.08124766459097257,0.49986462407672483,0.6894800909487969,0.727818367081151
166,0.08526998195943537,0.9535032717104731,0.08130520677701465,-0.07681735834042938,0.06271501745779055,0.6397438308507325,0.7509524835476573,0.7600933525621745
167,0.09281741111239528,0.9220861425597177,0.08558564857500803,-0.07867191672986569,0.06797850665259074,0.5569372304535394,0.7056770972691794,0.67567151425023
168,0.10014208126841541,0.8961737754129018,0.08974470704802147,-0.09934149545488938,0.08862777600708217,0.6065615926385736,0.7300645910482266,0.6970622527211204
169,0.1337372586624854,0.9395776433938468,0.12565653832805135,-0.12544722694598723,0.11749457958591897,0.4726016166534937,0.6810242910609101,0.6955524996658411
170,0.10277140265523932,0.9463050034974068,0.09725309254909964,-0.08527383585853837,0.08479287910295381,0.39306794608706935,0.6424193803577669,0.6600192828776942
